Date,High,Low,Open,Close,Volume,Adj Close
2015-06-19,178.0,170.0,170.0,178.0,2844356.0,178.0
2015-06-22,184.0,178.0,180.0,180.5,303905.0,180.5
2015-06-23,182.5,176.0,180.0,181.0,304382.0,181.0
2015-06-24,184.30299377441406,175.0,180.5,180.0,201077.0,180.0
2015-06-25,179.0260009765625,172.0,175.0,174.5,66619.0,174.5
2015-06-26,177.6999969482422,174.0,176.0,174.0,249851.0,174.0
2015-06-29,177.0,171.32000732421875,172.0,174.625,137083.0,174.625
2015-06-30,175.0,170.0,172.0,172.5,182116.0,172.5
2015-07-01,171.89999389648438,170.0,170.0,171.0,32818.0,171.0
2015-07-02,171.0,170.0,171.0,170.5,76464.0,170.5
2015-07-03,172.5,170.0,170.0,173.0,65047.0,173.0
2015-07-06,170.0,170.0,170.0,171.0,110619.0,171.0
2015-07-07,172.75,167.99000549316406,170.0,168.5,30416.0,168.5
2015-07-08,167.99000549316406,167.99000549316406,167.99000549316406,168.5,6816.0,168.5
2015-07-09,169.6999969482422,168.0050048828125,169.6999969482422,168.5,11330.0,168.5
2015-07-10,170.0,169.6999969482422,170.0,168.5,60404.0,168.5
2015-07-13,167.75,167.75,167.75,167.75,0.0,167.75
2015-07-14,164.0,160.0,164.0,162.5,777510.0,162.5
2015-07-15,165.0,161.0,161.0,163.5,132500.0,163.5
2015-07-16,164.8280029296875,163.0,163.5,163.25,55762.0,163.25
2015-07-17,163.1300048828125,161.0,161.0,161.5,10120.0,161.5
2015-07-20,160.0,157.0,160.0,157.0,372161.0,157.0
2015-07-21,158.0,150.5,158.0,153.5,365963.0,153.5
2015-07-22,150.8000030517578,147.0,150.0,148.125,275131.0,148.125
2015-07-23,149.0,145.0,146.0,148.25,171309.0,148.25
2015-07-24,150.0,148.0,148.0,148.0,104599.0,148.0
2015-07-27,154.5,149.5,149.5,153.75,633751.0,153.75
2015-07-28,153.8800048828125,149.5,152.0,149.75,518289.0,149.75
2015-07-29,149.0,146.0,148.5,147.0,32197.0,147.0
2015-07-30,153.0,147.0,153.0,147.25,115823.0,147.25
2015-07-31,148.5,148.5,148.5,148.5,0.0,148.5
2015-08-03,148.375,148.375,148.375,149.0,250.0,149.0
2015-08-04,150.0,143.0,149.0,143.0,53945.0,143.0
2015-08-05,150.0,148.0,148.0,149.0,370178.0,149.0
2015-08-06,149.5,147.0,149.5,147.0,35231.0,147.0
2015-08-07,148.0,145.5,148.0,147.875,168089.0,147.875
2015-08-10,149.3249969482422,147.5,147.5,149.0,254834.0,149.0
2015-08-11,151.5,148.0,149.5,150.0,94802.0,150.0
2015-08-12,151.0,148.5,151.0,149.25,30039.0,149.25
2015-08-13,152.75,149.5,152.75,150.75,278792.0,150.75
2015-08-14,152.75,148.0,152.75,149.75,50767.0,149.75
2015-08-17,150.0,149.0,149.0,150.0,35655.0,150.0
2015-08-18,151.0,146.0,151.0,147.5,59155.0,147.5
2015-08-19,150.0,148.5,150.0,150.0,24061.0,150.0
2015-08-20,150.0,149.25,149.75,149.5,42789.0,149.5
2015-08-21,150.0,148.5,150.0,148.5,8941.0,148.5
2015-08-24,146.0,140.0,146.0,139.75,47521.0,139.75
2015-08-25,145.25,140.7899932861328,144.0,144.25,17143.0,144.25
2015-08-26,144.0,141.0,143.0,142.0,36740.0,142.0
2015-08-27,142.0,140.0,142.0,141.0,134002.0,141.0
2015-08-28,140.0,137.0,140.0,137.0,93153.0,137.0
2015-09-01,137.0,134.24000549316406,137.0,137.0,74085.0,137.0
2015-09-02,138.0,134.75,138.0,137.0,90992.0,137.0
2015-09-03,145.0,133.0,138.0,145.0,686259.0,145.0
2015-09-04,147.0,143.25,145.0,147.0,377890.0,147.0
2015-09-07,149.0,145.625,148.5,145.75,417614.0,145.75
2015-09-08,146.0,145.5,146.0,146.0,115636.0,146.0
2015-09-09,146.0,145.0,146.0,146.0,231961.0,146.0
2015-09-10,146.0,145.5,146.0,145.75,245132.0,145.75
2015-09-11,145.0,144.5,145.0,145.0,103792.0,145.0
2015-09-14,148.75,144.0,148.75,146.0,271462.0,146.0
2015-09-15,147.75,145.0,145.0,146.75,519989.0,146.75
2015-09-16,149.0,145.0,145.0,149.0,552820.0,149.0
2015-09-17,152.0,145.0,145.0,150.25,319944.0,150.25
2015-09-18,150.25,136.0,150.0,140.25,2955808.0,140.25
2015-09-21,141.25,139.5,141.0,140.0,35358.0,140.0
2015-09-22,141.0,137.0,139.0,139.0,185434.0,139.0
2015-09-23,140.0,136.25,137.0,137.5,1926602.0,137.5
2015-09-24,143.25,132.5,143.25,133.75,159450.0,133.75
2015-09-25,135.0,128.0,131.0,129.5,464721.0,129.5
2015-09-28,134.0,129.0,134.0,129.5,31857.0,129.5
2015-09-29,128.0,122.0,125.0,125.0,1071097.0,125.0
2015-09-30,127.0,122.5,127.0,123.0,88619.0,123.0
2015-10-01,127.25,122.0,122.0,127.25,238128.0,127.25
