Date,High,Low,Open,Close,Volume,Adj Close
2020-02-03,2710.0,2624.0,2710.0,2672.0,416508.0,2517.429931640625
2020-02-04,2741.0,2695.610107421875,2704.0,2729.0,322853.0,2571.1328125
2020-02-05,2792.0,2701.0,2714.0,2761.0,747909.0,2601.281494140625
2020-02-06,2785.0,2747.0,2769.0,2769.0,179753.0,2608.81884765625
2020-02-07,2786.0,2716.0,2772.0,2733.0,309227.0,2574.9013671875
2020-02-10,2751.0,2703.0,2703.0,2731.0,264175.0,2573.01708984375
2020-02-11,2794.0,2731.0,2738.0,2794.0,235274.0,2632.37255859375
2020-02-12,2794.0,2719.0,2786.0,2758.0,313856.0,2598.455078125
2020-02-13,2775.0,2703.0,2744.0,2734.0,426927.0,2575.843505859375
2020-02-14,2748.93994140625,2714.0,2715.0,2723.0,119912.0,2565.479736328125
2020-02-17,2765.0,2722.0,2747.0,2765.0,209208.0,2605.05029296875
2020-02-18,2808.0,2671.0,2808.0,2691.0,257094.0,2535.3310546875
2020-02-19,2748.239990234375,2686.0,2728.0,2736.0,264055.0,2577.727783203125
2020-02-20,2935.0,2800.0,2800.0,2929.0,1594815.0,2759.56298828125
2020-02-21,3032.0,2900.0,2900.0,3005.0,1083520.0,2831.166748046875
2020-02-24,2979.0,2888.0,2943.0,2954.0,1071761.0,2783.116943359375
2020-02-25,3072.0,2940.0,2940.0,2992.0,1394564.0,2818.918701171875
2020-02-26,2991.0,2894.0,2983.0,2909.0,903289.0,2740.719970703125
2020-02-27,2912.0,2812.0,2851.0,2845.0,754695.0,2680.42236328125
2020-02-28,2850.0,2680.0,2808.0,2716.0,827515.0,2558.884765625
2020-03-02,2854.0,2665.0,2826.0,2695.0,740102.0,2539.099609375
2020-03-03,2831.0,2726.0,2739.0,2786.0,475052.0,2624.83544921875
2020-03-04,2855.639892578125,2762.0,2850.0,2766.0,381732.0,2605.992431640625
2020-03-05,2776.0,2671.0,2731.0,2672.0,513246.0,2517.429931640625
2020-03-06,2650.0,2583.0,2641.0,2614.0,381157.0,2462.78515625
2020-03-09,2493.0,2305.0,2305.0,2464.0,426832.0,2321.46240234375
2020-03-10,2609.0,2482.0,2507.0,2546.0,631141.0,2398.718994140625
2020-03-11,2592.0,2488.0,2581.0,2494.0,474555.0,2349.72705078125
2020-03-12,2421.0,2230.0,2421.0,2261.0,547832.0,2130.20556640625
2020-03-13,2488.590087890625,2283.0,2288.0,2364.0,632741.0,2227.247314453125
2020-03-16,2336.0,2058.0,2182.0,2312.0,675588.0,2178.25537109375
2020-03-17,2399.0,2248.0,2386.0,2323.0,783807.0,2188.618896484375
2020-03-18,2521.0,2221.0,2231.0,2357.0,766987.0,2220.652099609375
